File Name,Transcription
train-1175.wav," We're paying attention to all those details for us, Chris Plant at the Pentagon."
train-10083.wav,Rania?
train-5217.wav,And we've got to deal with the person who's going to be getting off here.
train-3132.wav,Their stories could be seen in the shrapnel wounds of rocket propelled grenades and bullet wounds from semi-automatic weapons.
train-6024.wav," As part of the deal, Microsoft will license its browser to AOL for seven years without charging royalties."
train-10790.wav," Um, Ted."
train-5285.wav,me too.
train-15981.wav," vote, tossing was simply the removal of carry votes and sun-third party votes."
train-15200.wav,NASCAR 12
train-337.wav,Welcome back.
train-15604.wav," So, I went over there, getting to his room right at 230."
train-976.wav," What we do in some of our homes in this, it's different."
train-5460.wav,I wasn't up the sharp end.
train-8454.wav,Do yadu cross country?
train-2626.wav,in video tape.
train-5080.wav,And teaching is a tradition in Betsy's family. And...
train-5806.wav," Also small boats sometimes go out into the water, but even more importantly, helicopters are launched immediately."
train-2008.wav," The Shea population seems curious and friendly, but they don't get too close."
train-17623.wav,We'll VES!
train-5959.wav,that those favoring the rule say it gives convex incentive to be even prison and enables judges to release prisoners if new evidence comes to light.
train-296.wav,and the current system doesn't measure negligence.
train-3338.wav," But for the moment, this is our responsibility."
train-6996.wav,You're all very good.
train-3979.wav,You have to bundle up and line up to go across that bridge.
train-13634.wav,The plant's first 1000 megawatt unit has already operated at full capacity during past tests.
train-5449.wav," Quiteing in the gene addition, he describes the journey."
train-6664.wav," Its come to stealing children's books, is it?"
train-8965.wav,probably would be a good attorney general. He did that.
train-2254.wav,And... Danielle... What?
train-16638.wav,We shall latency if Chinese fat or American fat tastes better to LPDR.
train-4855.wav," The company announcing that Donald Party is out as CEO, he'll be replaced by Gerald Aftery"
train-6727.wav," As we've been reporting only within the past hour or so, there's been a shooting incident in Central Israel not far from the West Bank"
train-5303.wav,80 out of them.
train-6256.wav,They took 76 of his bats for analysis.
train-5526.wav," Katrina Liu is no match to Hari, as people have suggested."
train-18941.wav,um t 19 25
train-1085.wav," remarkable interviews and a reminder that what these men and women are going through right now in Iraq, they will remember for the rest of their lives."
train-9219.wav," I live in Redwood City, which they actually moved the trial here a couple months into it."
train-5975.wav," Moving ahead now to a developing story, the hunt for so-called smoking gun meant to prove that Iraq was developing weapons of mass destruction."
train-13338.wav," Turkey has said it may send more troops into northern Iraq to prevent refugees from moving north, while US officials have said they advised Turkey against sending large additional forces into northern Iraq."
train-813.wav,We haven't even begun the primaries.
train-4181.wav," Um, there was also one other moment there when you heard a woman asking about, uh, uh, the safety of her husband right now."
train-4405.wav,I know.
train-6522.wav,We understand there has been an explosion there.
train-963.wav," I'm from Minneapolis, Minnesota."
train-4977.wav,information that flood and that
train-19034.wav,The change is being demanded by the students.
train-10420.wav,How?
train-18701.wav," This assumption is based on about 150 years of economic history, including several bones in interest and investment in China."
train-4428.wav,police caught up with the two in California.
train-8016.wav,That's sweet though.
train-3838.wav,Apparently it was on his way to greet reporter as at the time outside the main government office Fair and słu
train-10808.wav,And I wasn't really impressed by either of the two vice presidential candidates. I know Dick Cheney seems to be running the show.
train-4880.wav," It's bizarre, emergency, almost surreal, but a reminder that even brutal dictators have a private..."
train-138.wav," and people, you know, they don't remember that."
train-17017.wav," It's something you can always expect from these guys, unlike so many other performers. And is why I never miss a show when they're in town?"
train-3369.wav,They'll also be taking your phone calls.
train-15368.wav,John underscore H.
train-11394.wav,um i It You
train-1397.wav,What rough is that we know there was no
train-7619.wav,and I sound similar to the
train-4519.wav,we need to triple the amount they can be deducted and be in which they buy equipment. And some
train-1063.wav,I should be going the other way.
train-7273.wav,I guess at least one IRS investigation about this.
train-3181.wav,We do our share.
train-17003.wav,Rie... Holocaust Day.
train-11933.wav,Gene
train-1419.wav," The whole time though, you're just sitting there, trying to catch a glimpse just to see if Nady one of the people in TV is him. But you know he tells me don't watch, don't watch."
train-4430.wav,and the
train-1432.wav,so my cooper
train-18010.wav," These last two demands have been allegedly added by Sheikh Harith Al-Dari, head of the Association of Muslim Scholars, and are said to have been a major reason behind the failure of negotiations with the government."
train-11827.wav,I like Joe.
train-3602.wav,I thought that the depth may be how he treated his friends percent. And there are a couple of stories we heard about how he forced friends to drink large quantities of grain alcohol until they vomited.
train-10167.wav,Roger
train-17424.wav,Scott.
train-15943.wav,The article is at...
train-7719.wav,Yeah!
train-11462.wav," Yeah, that's the..."
train-7621.wav," They were saying, oh no, no, that old country dump."
train-14115.wav," Israeli troops shot and killed a 16-year-old Palestinian boy and critically injured two children, ages 7 and 9. They're in conflicts in the West Bank that erupted Tuesday as Israeli and Palestinian leaders"
train-8638.wav," Uh, Sherry."
train-1580.wav,
train-15500.wav,I've seen videos and heard of ladies who have managed their pain control.
train-14739.wav,You can bet they are figuring out who they should have called next time.
